,education,married,voted,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
34868,4,2,1,1,0,0,0,1,1,2,0,2.8
34869,2,1,1,1,1,0,1,0,1,2,0,2.4
34870,2,1,1,1,0,0,0,1,1,3,1,3.2
34871,2,1,1,1,0,0,0,2,1,1,0,1.7
34872,4,1,2,1,1,0,0,1,1,4,2,1.9
34873,4,1,2,1,0,0,1,0,1,4,2,2.6
34874,1,1,2,1,0,0,1,0,0,3,1,2.8
34875,2,2,2,0,0,0,0,1,1,2,0,2.6
34876,4,2,2,1,0,0,0,2,1,2,0,1.4
34877,2,1,2,1,0,0,1,0,1,3,1,2.5
34878,2,2,2,1,0,0,0,2,1,4,2,2.8
34879,2,1,2,0,0,0,0,1,1,3,1,2.8
34880,2,1,2,1,1,1,1,0,1,3,1,2.2
34881,1,1,2,0,1,0,1,0,1,4,2,3.1
34882,3,3,1,1,0,0,0,1,1,4,2,1.4
34883,3,2,1,1,0,0,0,1,1,2,1,2
34884,1,1,2,1,1,1,1,0,1,2,0,2.3
34885,2,1,2,1,0,0,1,0,0,4,2,2.9
34886,2,1,2,0,0,0,1,0,1,3,1,3.7
34887,3,1,2,1,0,1,0,1,0,3,1,1.5
34888,2,1,1,1,0,0,1,0,1,4,2,2.1
34889,4,1,2,1,1,1,0,1,0,3,1,1.5
34890,2,1,2,0,0,0,1,0,1,3,1,3.1
34891,2,1,2,1,0,0,1,0,1,3,1,1.4
34892,3,2,1,1,0,0,0,2,1,3,1,3.5
34893,1,3,1,1,0,0,0,2,1,2,1,1.6
34894,4,3,1,0,0,0,0,1,1,4,2,2.1
34895,3,1,2,1,0,0,0,1,0,3,1,3.3
34896,2,3,1,0,0,0,0,1,0,3,1,2.3
34897,4,2,1,1,1,1,0,2,1,3,1,2.1
34898,2,1,2,1,0,0,1,0,1,2,0,3.2
34899,3,1,2,1,1,1,0,2,1,2,1,2.4
34900,3,1,1,1,0,0,1,0,1,4,2,4
34901,2,3,1,1,0,0,0,1,0,4,2,3.5
34902,2,1,2,0,0,0,1,0,1,3,1,1.5
34903,3,1,2,0,0,0,0,1,0,4,2,2.2
34904,2,1,2,1,0,0,1,0,1,3,1,2.5
34905,2,1,2,1,1,1,0,1,0,4,2,1.8
34906,4,2,2,1,1,1,0,2,1,3,1,2.3
34907,4,1,2,0,0,0,1,0,1,4,2,2.4
34908,3,1,1,1,1,1,1,0,1,4,2,3.3
34909,4,3,1,1,0,1,0,2,1,4,2,0.3
34910,2,1,1,1,0,0,1,0,0,4,2,1
34911,3,1,2,0,0,0,0,1,0,3,1,1.3
34912,3,2,2,1,1,1,0,2,0,3,1,2.4
34913,3,1,1,1,1,1,1,0,0,4,2,1.9
34914,4,1,1,1,1,0,0,1,1,4,2,2.7
34915,1,1,2,1,0,1,1,0,0,4,2,2.7
34916,2,1,2,0,0,0,1,0,1,4,2,3
34917,3,1,2,0,0,0,0,1,0,2,0,3.5
34918,4,1,2,1,0,0,1,0,0,3,1,2
34919,2,1,2,0,0,0,1,0,1,3,1,3.3
34920,4,2,1,1,1,1,0,1,1,3,1,1.3
34921,2,1,2,1,1,1,1,0,1,4,2,2.6
34922,1,1,2,1,1,0,0,1,0,3,1,3.1
34923,3,1,2,0,0,0,0,1,1,4,2,4
34924,3,2,1,1,0,0,0,2,1,4,2,3.3
34925,1,1,2,0,0,0,1,0,1,3,1,2.7
34926,2,1,2,1,0,0,1,0,0,2,0,2.7
34927,2,1,2,1,0,0,1,0,1,3,1,2.3
34928,2,1,2,0,0,0,1,0,0,3,2,3.6
34929,2,2,2,0,0,0,0,1,1,2,0,1.5
34930,3,1,1,1,1,1,0,1,1,2,0,3
34931,3,1,2,0,1,0,0,1,1,2,1,2.3
34932,3,1,2,0,0,0,0,1,0,2,0,2.7
34933,2,1,2,1,0,0,1,0,1,3,1,3.8
34934,2,1,2,1,0,0,1,0,0,4,2,3.4
34935,3,1,1,1,1,0,0,1,1,3,1,2
34936,3,1,1,1,0,0,0,1,1,2,1,2.6
34937,3,1,1,1,0,0,0,1,1,4,2,3.5
34938,3,2,2,1,0,0,0,1,1,2,0,2.2
34939,3,2,1,1,1,1,0,1,0,4,2,1.4
34940,3,1,2,1,1,1,0,1,1,2,0,2.3
34941,4,3,1,1,0,1,0,2,1,3,1,1.6
34942,1,1,2,0,0,0,1,0,1,3,1,3.2
34943,2,2,2,1,0,0,0,3,1,3,1,3
34944,2,1,2,1,0,0,1,0,1,2,0,3.3
34945,2,1,1,1,0,0,0,1,1,3,1,2.5
34946,2,1,2,1,0,0,1,0,1,3,1,1.1
34947,3,2,1,0,0,0,0,2,0,2,0,1.3
34948,2,2,2,1,0,0,0,2,1,2,1,2.8
34949,2,2,2,1,1,1,0,1,1,3,1,2.7
34950,4,1,1,1,1,1,0,1,0,4,2,2.7
34951,3,1,1,1,1,1,0,1,1,4,2,2.1
34952,1,1,2,1,0,0,1,0,1,4,2,3.7
34953,3,2,1,1,1,0,0,2,1,3,1,1.2
34954,2,2,1,0,0,0,0,2,1,4,2,1.7
34955,2,1,2,0,1,1,1,0,1,4,2,3.1
34956,1,1,2,0,0,0,1,0,1,4,2,3.3
34957,1,1,2,0,1,0,1,0,1,3,1,0.4
34958,3,2,2,1,1,1,0,2,1,3,1,3.1
34959,3,1,2,0,0,0,1,0,0,2,1,3
34960,2,2,1,0,0,0,0,2,1,3,1,2.3
34961,3,2,1,1,0,1,0,1,0,2,1,1.7
34962,2,1,2,1,0,0,1,0,0,2,1,3.7
34963,3,1,2,1,1,1,0,1,1,2,0,2.4
34964,3,3,1,1,1,1,0,2,1,2,0,0.5
34965,1,2,2,0,0,0,1,0,0,2,0,3.4
34966,1,1,2,1,0,0,1,0,1,2,1,2.9
34967,3,1,1,1,0,0,0,1,1,3,1,1.3
34968,3,2,2,1,1,1,0,1,0,3,1,3.9
34969,2,1,2,1,0,1,0,1,1,1,0,2.3
34970,4,1,1,1,1,0,0,1,1,3,1,2.4
34971,1,1,2,0,0,0,1,0,0,2,1,2.8
34972,2,1,2,1,0,0,1,0,1,3,1,1.8
34973,2,1,2,0,0,0,1,0,0,2,0,2.2
34974,2,1,2,1,1,1,0,1,1,2,0,3
34975,3,1,2,1,0,0,0,1,0,3,1,2.7
34976,3,1,1,1,0,0,0,1,1,2,0,2.6
34977,3,3,1,1,1,1,0,2,0,2,0,3.3
34978,2,2,1,1,0,0,0,2,1,2,0,1.8
34979,2,1,2,1,1,1,1,0,0,3,1,1.2
34980,4,2,1,1,0,0,0,1,1,3,1,2
34981,3,1,1,1,0,0,0,1,1,3,1,3
34982,2,1,2,1,0,0,1,0,0,4,2,3.4
34983,2,1,2,0,0,0,1,0,1,2,0,2.1
34984,2,1,2,1,0,0,1,0,1,3,1,2.1
34985,3,1,1,0,0,0,0,1,1,3,1,2.3
34986,3,2,2,1,0,0,0,2,1,2,0,1.8
34987,4,2,2,1,0,0,0,1,1,2,1,2.4
34988,3,1,1,1,0,0,0,1,1,3,1,2.4
34989,2,1,1,0,0,0,0,1,1,3,1,2.2
34990,2,1,1,1,0,0,1,0,0,3,1,2.1
34991,2,1,2,0,1,0,0,1,1,2,0,1.4
34992,3,2,2,0,0,0,0,1,1,2,0,1.4
34993,4,3,1,1,0,0,0,2,1,3,1,3.1
34994,3,1,1,0,0,0,0,1,0,2,1,3
34995,2,2,1,1,0,1,0,3,1,2,0,1.5
34996,2,1,2,0,0,0,1,0,0,2,0,3.9
34997,2,2,1,1,0,1,0,2,1,2,0,1.9
34998,3,2,1,1,0,1,0,1,1,2,0,1.2
34999,3,3,1,0,0,0,0,2,1,3,1,1.6
35000,3,1,2,0,0,0,0,1,1,3,1,4.2
35001,3,1,1,1,0,0,0,1,1,3,1,2
35002,3,1,2,1,0,0,0,1,0,4,2,2.1
35003,2,2,1,0,1,0,0,2,0,3,1,1.5
35004,3,1,1,1,1,1,1,0,1,2,0,3.7
35005,3,1,1,0,0,0,0,1,1,2,0,3.1
35006,2,3,1,0,1,0,0,2,1,3,1,1.6
35007,2,1,2,1,0,0,1,0,1,4,2,3
35008,3,3,1,1,1,1,0,2,1,2,0,3.2
35009,2,1,2,1,0,0,1,0,1,3,1,1.8
35010,2,3,2,1,0,0,0,1,1,3,1,3.8
35011,2,1,2,1,1,1,1,0,1,4,2,2
35012,2,1,2,0,0,0,1,0,1,2,1,2.6
35013,2,2,1,1,0,0,0,2,1,3,1,2
35014,2,1,2,1,0,0,0,1,1,3,1,4
35015,4,2,1,1,1,1,0,2,1,1,0,1.2
35016,4,2,2,1,1,1,0,2,1,3,1,2.6
35017,4,1,1,1,1,1,0,1,1,4,2,4.2
35018,3,1,1,0,0,0,0,1,0,2,0,2
35019,3,1,2,0,0,0,1,0,0,3,1,2.5
35020,3,1,1,1,0,0,0,1,1,3,1,2.6
35021,3,1,1,1,0,0,1,0,0,3,1,2
35022,2,1,2,1,1,1,1,0,0,3,1,2.6
35023,2,1,2,1,0,0,0,1,0,3,1,1.6
35024,3,1,2,1,0,1,0,1,1,2,1,2
35025,3,2,1,1,1,1,0,2,1,3,1,1.2
35026,3,1,1,0,0,0,0,1,1,2,0,2
35027,2,1,2,1,1,1,0,1,1,3,2,2.1
35028,3,1,1,0,0,0,0,1,0,3,1,2.8
35029,3,3,1,1,1,1,0,3,1,4,2,3
35030,1,2,2,1,1,1,0,1,0,2,0,1.5
35031,2,1,2,1,1,1,0,1,0,3,1,2.4
35032,3,1,2,1,1,1,0,1,1,3,2,3.5
35033,2,2,1,1,0,0,0,2,1,2,0,0.4
35034,4,2,1,1,0,0,0,1,1,3,1,2.4
35035,2,1,1,1,1,1,1,0,1,4,2,1.5
35036,2,2,1,1,0,0,0,1,1,1,0,0.8
35037,2,2,2,0,0,0,0,1,1,2,0,2.2
35038,1,1,2,1,0,0,1,0,1,3,1,2.7
35039,4,1,1,1,1,1,0,1,1,4,2,2.5
35040,2,1,2,1,1,0,0,1,1,2,0,2.5
35041,2,2,1,1,0,0,0,1,1,2,1,2.1
35042,2,1,2,1,1,1,1,0,1,2,1,2.9
35043,1,1,2,1,0,0,1,0,0,2,0,2.2
35044,1,1,2,0,0,0,1,0,0,2,0,1.7
35045,2,1,1,0,0,0,1,0,1,2,0,2.4
35046,2,1,2,1,1,1,0,1,0,2,0,2.3
35047,4,2,2,1,1,1,0,1,0,4,2,1.1
35048,4,2,1,1,1,1,0,2,1,3,1,2.2
35049,3,1,2,1,0,0,0,1,0,2,0,2
35050,3,2,1,1,1,1,0,1,1,4,2,1.7
35051,2,2,1,1,0,1,0,3,1,2,1,3
35052,3,2,1,1,0,1,0,1,1,4,2,2.1
35053,3,1,1,1,1,1,0,1,1,4,2,1.9
35054,2,1,1,1,0,0,1,0,1,3,1,2
35055,3,2,1,1,0,0,0,2,1,3,2,0.7
35056,4,1,2,1,0,1,0,1,0,3,2,1.8
35057,4,2,1,0,1,0,0,1,1,2,1,2
35058,3,1,2,1,0,0,0,1,0,3,1,1.8
35059,2,1,2,1,1,0,1,0,0,4,2,3.2
35060,3,1,1,1,1,1,0,1,0,4,2,2.6
35061,2,1,2,1,0,1,1,0,1,3,1,3
35062,3,1,1,1,1,0,0,1,0,2,1,4.2
35063,2,1,2,1,0,0,0,1,1,2,0,3.2
35064,2,1,2,1,1,1,1,0,1,4,2,3.5
35065,2,1,2,1,0,0,1,0,1,4,2,2.7
35066,4,1,2,1,0,1,0,1,1,3,1,3
35067,1,1,1,1,0,1,0,2,1,3,1,1.9
35068,2,1,2,0,1,1,1,0,1,4,2,2.5
35069,3,3,1,1,0,0,0,1,1,2,0,2.6
35070,2,3,2,0,0,0,0,1,1,2,0,3
35071,2,1,2,0,0,0,1,0,1,2,0,3.3
35072,1,1,2,1,0,0,1,0,0,4,2,1.8
35073,1,1,1,1,1,0,0,1,1,3,1,2.2
35074,2,1,1,0,0,1,0,3,1,3,1,2.1
35075,4,2,2,1,1,1,0,3,1,2,1,1.5
35076,2,1,2,1,0,0,1,0,1,2,1,1.4
35077,3,2,1,1,1,1,0,2,1,3,1,1.6
35078,3,1,1,1,1,1,0,1,1,2,0,2.7
35079,2,3,1,1,0,0,0,1,1,1,0,3.4
35080,3,2,1,1,0,0,0,2,1,2,0,1.8
35081,4,2,1,1,0,0,0,2,1,2,0,1.5
35082,3,1,1,0,0,0,0,1,0,3,1,2.2
35083,4,3,1,1,0,0,0,1,1,1,0,0.9
35084,4,1,1,0,1,0,0,1,1,2,1,4.6
35085,2,1,2,1,1,0,0,1,0,3,1,3.8
35086,2,1,2,1,0,0,1,0,0,3,1,3.2
35087,1,1,2,1,0,0,1,0,1,2,1,2.5
35088,1,1,2,1,0,0,0,1,1,4,2,2.6
35089,2,1,1,1,0,1,0,2,1,2,1,1.9
35090,4,2,1,1,0,0,0,2,1,2,1,2.2
35091,3,1,1,0,1,0,0,1,1,3,1,3.9
35092,4,2,1,1,1,1,0,2,1,2,1,1.9
35093,3,1,2,1,1,1,0,1,1,3,2,2.8
35094,2,1,2,1,0,0,1,0,1,3,1,3.5
35095,3,1,2,0,1,0,0,1,1,4,2,1.9
35096,2,1,2,0,0,0,1,0,1,3,1,3.6
35097,4,1,1,1,1,0,0,1,1,4,2,3.5
35098,3,3,2,0,1,0,0,2,1,1,0,1.6
35099,2,1,1,1,0,0,1,0,1,2,0,1.4
35100,2,1,2,0,1,1,0,1,1,3,1,3.1
35101,2,1,2,1,0,1,1,0,1,3,1,2.5
35102,3,2,1,1,1,1,0,2,1,3,1,2.6
35103,4,2,2,1,1,0,0,1,1,4,2,1.6
35104,1,1,2,0,1,1,1,0,1,3,2,2
35105,2,3,2,1,1,1,0,1,1,3,1,2.9
35106,1,1,2,1,1,1,1,0,0,3,1,2.7
35107,2,2,1,1,0,0,0,1,1,3,2,2.5
35108,2,1,1,1,0,0,1,0,1,2,1,2.4
35109,3,1,2,1,1,0,1,0,1,4,2,4.6
35110,1,1,2,1,0,0,1,0,0,3,2,2.5
35111,1,2,2,1,0,0,0,1,0,2,0,2.5
35112,3,1,1,0,0,0,0,1,0,2,1,2.9
35113,3,1,2,0,0,0,0,1,0,2,1,2.6
35114,3,3,1,0,1,0,0,1,1,2,0,1.6
35115,2,1,2,0,0,0,1,0,1,4,2,3.1
35116,4,2,1,1,1,1,0,3,1,1,0,1.1
35117,2,3,1,1,1,0,1,0,1,2,0,2.6
35118,1,1,2,1,0,0,1,0,1,3,1,2.7
35119,3,3,1,1,0,0,0,2,1,3,1,2
35120,2,1,2,0,0,0,1,0,0,4,2,3.6
35121,3,2,1,1,0,0,0,2,1,4,2,2.3
35122,2,1,1,1,0,0,1,0,0,3,1,1.4
35123,3,1,1,1,0,0,0,1,1,3,1,1.2
35124,1,1,2,1,0,0,1,0,1,3,1,1.9
35125,4,1,1,1,0,1,0,2,1,3,1,2.4
35126,3,1,1,1,0,0,0,1,0,3,1,3.2
35127,2,2,2,1,1,1,0,2,1,4,2,1
35128,3,2,1,0,0,0,0,2,1,3,1,2.7
35129,3,1,1,1,0,0,0,1,1,4,2,3
35130,2,1,1,0,1,0,1,0,1,3,1,2.6
35131,3,1,1,1,0,0,0,1,1,2,0,2.4
35132,4,1,1,1,0,0,0,1,1,4,2,2.6
35133,1,1,2,1,0,0,1,0,1,4,2,3.1
35134,4,2,1,1,1,1,0,3,1,4,2,2.9
35135,2,1,1,1,0,0,0,1,1,3,1,3
35136,1,1,2,1,1,1,1,0,1,4,2,5.2
35137,2,1,2,1,0,1,0,1,1,3,1,3.7
35138,3,2,1,0,0,0,0,1,1,4,2,2.8
35139,4,3,2,1,1,1,0,3,1,3,1,2.5
35140,3,1,2,1,0,0,1,0,0,4,2,3.7
35141,2,1,1,1,1,1,0,1,0,3,1,1.7
35142,3,1,2,0,0,0,0,1,0,3,2,2
35143,3,2,1,1,0,0,0,2,0,2,1,2.1
35144,1,1,2,1,0,0,0,1,1,4,2,2.7
35145,1,1,2,0,0,0,1,0,1,3,1,1.7
35146,4,1,1,1,1,1,0,1,0,3,1,3.4
35147,2,1,1,1,1,1,1,0,1,3,1,2.8
35148,1,1,2,0,0,0,0,1,1,3,1,1
35149,3,1,1,1,0,0,0,1,1,4,2,2.5
35150,1,1,2,0,0,0,1,0,0,2,1,2.1
35151,4,2,1,1,1,1,0,3,1,1,0,1.1
35152,3,1,2,1,0,0,0,1,1,3,1,1.2
35153,3,1,2,0,0,0,0,1,1,3,2,2.4
35154,2,1,2,0,1,0,1,0,0,3,1,1.9
35155,4,2,2,0,0,0,0,1,0,3,1,2.9
35156,1,1,2,0,0,0,1,0,1,4,2,3.4
35157,3,1,1,1,0,0,0,1,1,2,0,1.7
35158,4,1,1,1,1,1,0,1,1,4,2,3.1
35159,3,1,2,0,1,0,0,1,1,3,1,2.4
35160,2,2,1,1,1,1,0,1,1,3,1,3.5
35161,2,1,1,1,0,0,0,1,0,3,1,2.9
35162,2,1,1,1,0,0,0,1,1,1,0,3.3
35163,2,1,2,1,0,1,0,1,1,4,2,3
35164,1,1,2,1,0,0,1,0,1,4,2,2.5
35165,2,1,2,1,1,1,1,0,1,3,1,0.9
35166,3,1,1,1,1,1,0,1,1,2,1,1.5
35167,4,2,2,1,1,1,0,1,1,3,1,1.5
35168,3,1,1,1,0,1,0,2,1,2,0,1.6
35169,4,2,1,1,0,0,0,1,1,3,1,2.3
35170,1,1,2,1,1,1,1,0,1,2,0,2.1
35171,2,1,2,0,0,0,1,0,0,3,1,1.9
35172,3,3,1,1,0,0,0,1,1,4,2,2
35173,2,1,2,1,0,0,1,0,1,4,2,2.9
35174,2,1,1,1,0,0,0,1,1,4,2,2.1
35175,3,1,2,1,0,0,0,1,1,4,2,2.6
35176,3,2,1,0,0,0,0,2,1,3,1,2.2
35177,4,2,1,1,0,0,0,1,1,3,1,1.8
35178,3,1,2,1,0,0,0,1,0,4,2,4
35179,2,1,1,1,0,0,0,1,0,3,1,2.8
35180,4,1,1,0,0,0,0,2,0,3,1,2.3
35181,3,1,2,1,1,1,0,1,1,3,1,2.4
35182,2,1,1,1,0,0,0,1,1,3,1,2.5
35183,1,1,2,1,0,0,1,0,1,3,1,4
35184,1,1,2,0,0,0,1,0,1,3,1,3.2
35185,1,1,2,0,0,0,1,0,1,2,0,2.6
35186,3,2,1,0,0,0,0,2,1,2,1,1.4
35187,3,3,1,1,1,1,0,2,1,3,1,3.3
35188,3,3,1,1,0,0,0,2,1,3,1,3.3
35189,1,1,2,1,0,0,1,0,1,2,0,2
35190,3,1,1,1,0,0,0,1,1,3,1,1.5
35191,2,2,2,1,0,0,0,2,0,3,1,2.1
35192,4,2,2,0,0,0,0,1,1,2,0,1.4
35193,3,2,1,0,0,0,0,1,0,3,1,3
35194,2,3,1,1,0,0,0,1,1,3,1,2.5
35195,2,1,1,1,0,0,0,1,1,4,2,2.3
35196,2,1,2,1,0,0,1,0,0,3,1,2.2
35197,4,2,1,1,1,1,0,2,1,3,1,1.9
35198,2,1,2,1,1,0,0,1,1,3,1,2.7
35199,2,1,2,1,0,0,1,0,1,2,0,1.5
35200,3,2,1,1,0,1,0,2,1,3,1,2.4
35201,1,1,2,1,0,0,1,0,0,4,2,3.1
35202,4,1,1,1,1,1,0,2,1,2,0,2.5
35203,2,1,1,1,1,0,1,0,1,3,1,3.5
35204,2,1,1,0,0,0,0,1,1,3,1,1.3
35205,3,1,2,1,1,0,0,1,1,4,2,2.6
35206,3,2,1,1,1,0,0,3,1,2,0,2.6
35207,1,1,2,0,0,0,1,0,0,3,1,3.1
35208,2,2,1,1,1,1,0,1,0,2,0,2.8
35209,3,1,1,1,0,0,0,1,0,3,1,0.3
35210,2,1,2,1,0,0,1,0,1,3,1,1.7
35211,2,1,2,0,1,0,1,0,1,3,1,2.6
35212,2,1,2,1,0,0,1,0,1,3,1,2.1
35213,3,2,1,1,0,0,0,1,1,3,2,2.1
35214,3,2,1,1,0,1,0,2,1,3,1,1.5
35215,3,1,1,1,1,0,0,1,1,1,0,1.9
35216,3,3,2,0,0,0,0,1,0,2,1,2.1
35217,2,3,2,0,0,0,0,1,1,2,0,2.8
35218,4,1,1,1,0,0,0,1,0,3,1,2.2
35219,2,1,2,1,0,0,1,0,1,4,2,4.3
35220,4,1,2,1,0,1,0,2,1,2,1,3
35221,2,1,2,1,0,0,1,0,0,3,1,3.1
35222,2,1,1,0,1,1,0,1,1,3,2,4.2
35223,3,3,1,1,1,0,0,1,1,2,0,1.5
35224,3,2,1,1,0,0,0,2,1,2,0,2.1
35225,1,1,2,1,0,0,1,0,1,4,2,2.5
35226,4,1,2,1,0,0,0,1,0,3,1,3
35227,2,1,2,1,0,0,0,1,1,3,1,2.9
35228,2,2,2,0,0,0,0,1,1,4,2,2.9
35229,4,2,1,0,0,0,0,1,0,3,1,1.5
35230,4,1,2,1,0,0,0,1,1,2,0,1.3
35231,4,1,2,1,1,1,0,1,1,3,1,2.1
35232,3,3,2,0,0,0,0,2,1,1,0,2.2
35233,2,1,1,1,1,1,1,0,1,3,1,3
35234,3,2,1,1,0,0,0,2,1,2,1,1.9
35235,4,1,1,1,1,1,0,1,1,2,0,1.8
35236,3,1,1,0,0,0,1,0,0,4,2,2
35237,4,2,1,0,0,0,0,2,0,2,0,1.6
35238,1,1,2,1,0,0,1,0,1,2,0,1.8
35239,1,3,2,0,0,0,0,3,0,4,2,1.7
35240,3,2,1,0,0,0,0,3,1,2,0,2.6
35241,1,1,2,1,0,0,1,0,1,3,1,2.3
35242,3,1,1,1,0,0,0,1,0,4,2,3.7
35243,3,1,1,0,0,0,0,1,1,2,1,3.3
35244,3,1,1,0,0,0,0,1,0,3,1,3.3
35245,1,1,2,1,0,0,1,0,1,4,2,2.2
35246,3,1,1,0,1,0,0,1,1,2,1,1.9
35247,3,1,2,1,1,0,1,0,0,2,0,1.2
35248,3,1,1,1,0,0,0,1,1,4,2,2.9
35249,4,2,2,1,0,0,0,1,0,2,0,2.4
35250,2,1,2,0,1,1,1,0,1,3,1,4
35251,3,3,1,1,0,0,0,2,1,3,1,1.6
35252,3,2,2,1,1,1,0,2,1,3,1,0.8
35253,2,2,1,0,0,0,0,1,1,3,2,1.4
35254,1,1,2,1,0,0,1,0,1,3,1,1.7
35255,2,1,2,1,0,0,0,1,1,4,2,2.9
35256,3,3,1,1,1,1,0,3,1,2,0,1.5
35257,3,1,1,1,0,0,0,1,0,4,2,2.9
35258,3,1,1,1,1,1,0,1,0,2,1,1.1
35259,4,2,2,0,0,0,0,1,0,2,0,1.3
35260,2,2,1,1,0,0,0,2,1,2,0,0.6
35261,4,2,1,1,0,0,0,1,0,1,0,1.6
35262,2,1,1,1,0,0,1,0,1,3,1,2.8
35263,2,1,2,1,0,0,1,0,1,4,2,4.1
35264,3,1,2,1,0,0,0,1,1,3,1,3.3
35265,2,2,1,1,1,0,0,2,0,2,0,1.8
35266,3,1,2,1,0,0,0,1,1,3,1,3.3
35267,2,1,2,1,1,0,1,0,0,4,2,2.1
35268,2,1,2,1,1,1,0,1,1,4,2,2.1
35269,1,1,2,1,0,0,1,0,0,2,0,2.6
35270,3,1,1,1,1,1,0,1,1,1,0,2.9
35271,2,1,2,1,0,0,0,1,1,4,2,3
35272,4,2,1,1,1,1,0,2,0,2,1,0.7
35273,2,1,1,1,0,1,0,1,1,3,1,4.1
35274,2,2,1,1,0,0,0,1,1,2,1,2.3
35275,4,2,1,1,1,1,0,3,1,4,2,3
35276,2,1,2,1,0,0,0,1,1,3,1,2.7
35277,1,1,2,0,0,0,1,0,1,3,1,3
35278,3,2,2,1,1,1,0,1,1,4,2,1.4
35279,2,1,2,0,0,0,1,0,0,2,1,3.1
35280,2,1,2,1,0,0,0,1,1,2,0,2.3
35281,3,1,2,1,0,0,0,1,1,3,1,2.7
35282,2,1,1,1,1,0,0,1,0,3,1,3.7
35283,2,2,2,0,0,1,0,2,1,2,0,2.8
35284,3,1,2,1,0,0,1,0,1,2,0,1.4
35285,2,1,1,1,1,1,1,0,1,3,1,2.3
35286,3,1,1,1,0,0,0,1,0,3,1,2.7
35287,2,1,2,0,0,0,1,0,0,3,1,2.6
35288,3,2,1,1,1,1,0,2,1,3,1,2.6
35289,1,1,2,1,0,0,1,0,1,3,1,3.3
35290,3,1,2,1,0,0,0,1,1,3,1,2.5
35291,3,2,1,1,1,1,0,1,1,4,2,2.7
35292,2,3,2,1,0,0,0,2,0,2,0,3.3
35293,4,1,2,1,0,1,0,1,1,3,1,2.6
35294,2,2,1,1,0,0,0,2,1,3,1,2.3
35295,1,1,1,1,1,1,0,1,1,3,1,2.5
35296,3,1,2,1,0,1,0,1,0,4,2,1.7
35297,2,1,1,1,0,0,1,0,1,3,1,1.9
35298,2,1,1,0,0,0,1,0,1,3,1,2.6
35299,1,1,2,1,0,0,1,0,1,4,2,2.6
35300,1,1,2,1,0,0,1,0,0,3,1,3.1
35301,2,2,1,1,1,1,0,3,1,3,1,1.3
35302,3,1,2,1,0,1,0,1,1,3,1,2.3
35303,3,1,2,1,1,0,1,0,0,3,1,2.8
35304,2,1,2,1,1,0,1,0,1,3,1,2.4
35305,2,1,2,1,1,1,0,1,0,3,1,3.2
35306,3,2,2,0,1,0,0,2,0,2,1,2
35307,3,1,1,1,0,0,0,1,1,4,2,2.6
35308,4,1,1,1,0,0,0,1,0,4,2,3.2
35309,4,1,1,1,0,0,0,1,0,3,1,2.4
35310,3,1,2,0,1,0,0,1,1,2,0,2.8
35311,2,1,2,1,0,0,1,0,1,4,2,3
35312,2,1,2,0,0,0,1,0,1,4,2,2.1
35313,2,1,1,1,0,0,0,1,0,3,1,3.3
35314,4,1,1,1,1,0,0,1,1,4,2,3.7
35315,3,3,1,1,0,0,0,3,1,2,0,0.4
35316,1,1,2,1,0,0,1,0,1,4,2,2.6
35317,3,1,1,0,0,0,0,1,1,3,1,2.4
35318,3,1,2,1,1,0,1,0,1,3,1,2.6
35319,2,1,2,1,0,0,1,0,1,3,1,2.7
35320,2,1,2,1,0,0,1,0,1,3,1,2
35321,1,1,2,0,0,0,1,0,0,3,1,2.9
35322,3,2,1,1,0,0,0,1,0,2,0,2.6
35323,4,1,1,0,0,0,0,1,0,2,0,1.9
35324,1,1,2,1,0,0,1,0,0,4,2,3.4
35325,3,3,1,1,0,0,0,1,1,4,2,4.4
35326,1,1,2,0,1,0,1,0,0,3,1,1.5
35327,3,1,2,1,0,0,0,2,0,5,2,3.9
35328,1,1,2,0,0,0,1,0,1,3,1,4.4
35329,3,1,2,0,0,0,0,1,1,2,0,2.1
35330,3,1,1,1,1,1,0,1,1,4,2,2.1
35331,2,3,2,1,0,1,0,3,1,4,2,1.3
35332,2,2,1,1,0,0,0,1,1,3,1,2.9
35333,2,2,1,1,1,1,0,2,1,2,0,0.9
35334,2,1,1,1,0,0,0,1,1,3,1,3.3
35335,1,1,2,1,0,0,0,1,0,3,2,3.4
35336,2,3,1,0,1,1,0,2,0,2,1,1.8
35337,4,1,1,1,0,0,0,1,0,3,1,2.5
35338,3,1,2,0,0,0,0,1,0,3,1,2.3
35339,3,1,1,0,0,0,0,2,1,5,2,2.4
35340,3,1,1,1,0,0,0,2,1,2,1,1.7
35341,3,1,1,0,0,0,1,0,0,3,1,2.8
35342,4,1,1,1,0,0,0,1,1,3,1,2.2
35343,3,1,1,1,0,0,0,1,1,2,1,2.4
35344,3,1,2,1,0,1,1,0,1,4,2,3
35345,2,2,1,1,0,0,0,1,1,3,1,2.6
35346,2,1,1,1,0,0,1,0,1,3,1,2.2
35347,1,1,2,1,0,0,1,0,1,3,1,3.1
35348,2,1,2,0,0,0,0,1,1,3,1,2.5
35349,1,1,2,1,0,0,1,0,0,3,1,2.6
35350,2,1,2,1,0,0,0,1,1,1,0,1.5
35351,2,1,1,1,0,0,1,0,0,3,1,3.2
