,education,married,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
10321,3,1,1,1,1,0,1,0,3.1,1,3.2
10322,1,2,1,0,0,0,1,1,4.65,2,2.8
10323,3,2,0,1,1,0,2,1,3.75,1,2.9
10324,4,1,0,0,0,0,1,0,3.35,1,3.1
10325,3,1,0,0,0,0,1,0,2.65,0,2
10326,3,2,1,1,1,0,1,1,3.9,1,3
10327,2,1,0,0,0,0,0,0,3.85,1,2.4
10328,2,2,0,0,0,0,1,1,3.15,1,2.4
10329,2,1,1,0,1,0,0,1,3.45,1,1.8
10330,3,1,1,1,1,0,1,1,3.85,1,2.1
10331,4,2,1,0,0,0,2,1,2.35,0,1.2
10332,3,1,0,0,0,0,1,0,4.25,2,2.7
10333,1,1,0,0,0,0,0,1,3.4,1,2.8
10334,2,1,1,0,0,0,0,1,3.85,1,3.7
10335,2,1,1,0,0,0,1,1,3.2,1,3.1
10336,3,1,1,0,1,0,1,0,4.35,2,1.4
10337,2,1,1,0,0,0,0,1,4.4,2,1.8
10338,3,1,1,1,1,0,2,1,3.5,1,2.9
10339,3,2,1,0,0,0,1,0,2.2,0,1.3
10340,4,1,1,0,0,0,1,1,1.7,0,1.1
10341,4,1,1,1,1,0,1,1,2.8,1,2.3
10342,3,1,1,1,1,0,0,0,4.35,2,1.9
10343,2,1,1,0,0,0,0,0,2.45,0,2.6
10344,2,2,1,0,1,0,3,1,2.55,0,1.3
10345,3,2,1,0,1,0,2,1,3.7,1,2.9
10346,3,1,1,1,1,0,1,1,4.7,2,3.6
10347,3,1,1,0,1,0,1,0,3.8,1,2.5
10348,3,1,1,1,1,0,1,0,2.85,1,3.1
10349,1,1,1,0,0,0,0,1,4.7,2,3.5
10350,4,2,1,1,1,0,2,1,3.35,1,1.1
10351,2,1,1,1,1,0,0,1,4.35,2,2.2
10352,3,1,1,1,0,0,1,1,4.9,2,1.6
10353,3,1,1,1,1,0,0,1,4.55,2,1.8
10354,3,1,1,0,0,0,1,1,3.45,1,1.4
10355,2,2,1,0,1,0,3,1,2.6,0,2.1
10356,2,1,0,0,0,0,0,0,4.2,2,3.1
10357,2,1,1,0,0,0,0,1,3.6,1,3.2
10358,2,1,1,0,0,0,0,0,3.6,1,3.2
10359,2,1,1,0,0,0,0,0,3.75,1,2.7
10360,3,1,1,1,0,0,1,0,4.3,2,2.3
10361,2,2,1,0,0,0,2,1,2.7,0,2.4
10362,4,2,1,0,1,0,3,1,2.75,1,4.6
10363,3,1,1,1,1,0,1,0,3.35,1,1.4
10364,2,1,1,0,0,0,0,1,4,2,3.5
10365,3,1,1,1,0,0,1,1,4.25,2,1.6
10366,2,1,1,0,0,0,0,1,4.9,2,2.6
10367,2,1,0,0,0,0,0,0,2.9,1,2.4
10368,3,2,1,0,0,0,3,1,2.1,0,1.6
10369,1,1,0,0,0,0,0,0,4.1,2,4.9
10370,1,1,0,0,0,0,0,1,4.45,2,1.6
10371,1,1,1,1,1,0,0,0,3.1,1,3.2
10372,1,1,1,0,0,0,0,0,3,1,1.7
10373,3,3,1,1,1,0,2,1,5,2,0
10374,3,2,1,1,1,0,1,1,2.8,1,3
10375,3,1,1,0,1,0,2,1,4.05,2,2.8
10376,2,1,1,0,0,0,0,0,3.95,1,2.1
10377,4,1,1,0,1,0,0,1,3.55,1,2.7
10378,3,1,1,1,1,0,1,1,3.3,1,2.9
10379,2,1,0,1,1,0,0,0,2.35,0,2.5
10380,2,1,0,0,0,0,0,1,3.3,1,2.3
10381,3,3,1,1,0,0,2,1,1.5,0,1.4
10382,4,1,1,1,1,0,1,0,3.05,1,2.4
10383,1,1,1,1,0,0,0,1,3.95,1,3.5
10384,4,1,1,0,1,0,1,0,3.75,1,1.4
10385,2,1,0,0,0,0,1,1,3.45,1,1.9
10386,3,1,0,0,0,0,1,1,3.15,1,3.1
10387,4,1,1,1,0,0,2,0,3.85,1,3
10388,1,1,0,0,0,0,0,0,2.3,0,3
10389,3,2,0,0,0,0,2,1,3.9,1,2.6
10390,3,1,1,1,0,0,1,1,1.8,0,4
10391,2,1,1,0,0,0,0,0,4.05,2,2.7
10392,3,1,0,0,0,0,1,0,2.3,0,2
10393,2,1,0,0,0,0,0,1,5,2,1.8
10394,2,1,0,0,0,0,0,0,4.1,2,2.7
10395,2,1,1,0,0,0,0,1,3.85,1,2
10396,2,1,1,0,0,0,1,1,4.6,2,4.7
10397,2,1,0,0,0,0,1,0,3.1,1,1.9
10398,3,1,1,0,0,0,1,1,3.45,1,2.5
10399,2,1,1,1,1,0,1,1,3.6,1,3.5
10400,4,2,1,0,0,0,2,1,2.45,0,1.7
10401,3,1,1,1,1,0,2,1,3.1,1,2.1
10402,3,1,1,0,0,0,1,1,3,1,2.4
10403,2,1,1,1,0,0,0,1,4.05,2,2.6
10404,3,2,1,0,0,0,3,1,2.9,1,3.6
10405,3,3,0,0,0,0,1,1,1.75,0,1.3
10406,4,2,1,0,0,0,2,1,4.35,2,2.8
10407,1,1,0,0,0,0,0,0,2.4,0,1.6
10408,2,1,1,0,0,0,0,1,2.25,0,1.9
10409,3,3,1,1,1,0,2,1,3.45,1,1.4
10410,2,1,0,0,0,0,0,0,2.85,1,3.3
10411,3,1,0,0,0,0,1,0,2.65,0,2
10412,3,1,1,0,0,0,1,0,3.45,1,2.5
10413,4,1,1,0,0,0,1,1,4.2,2,2.7
10414,3,1,0,0,0,0,1,1,3,1,1.9
10415,2,1,0,1,1,0,1,1,2.75,1,2.1
10416,3,1,0,0,0,0,1,1,2.6,0,2.4
10417,3,1,1,0,0,0,1,0,3.8,1,2.6
10418,1,1,1,0,1,0,0,1,3.65,1,4.3
10419,2,1,1,0,0,0,0,1,4.9,2,3.4
10420,2,1,1,0,0,0,0,1,2.85,1,3.5
10421,2,1,1,0,0,0,0,0,2,0,2.2
10422,3,1,0,0,0,0,1,1,3.2,1,2.5
10423,3,1,0,0,0,0,1,0,3.6,1,3.3
10424,3,1,0,1,1,0,1,0,3.2,1,3.1
10425,3,2,1,0,0,0,1,1,1.5,0,1.1
10426,2,2,0,0,0,0,2,1,2.75,1,2.6
10427,3,3,1,1,1,0,2,0,2.65,0,2.3
10428,3,1,1,0,0,0,1,1,2.75,1,1.4
10429,4,1,1,0,0,0,1,1,2.25,0,2.3
10430,2,1,1,1,0,0,1,1,3.1,1,2.2
10431,3,1,1,1,1,0,1,1,3.35,1,4.3
10432,2,1,1,0,0,0,0,1,3.15,1,2.7
10433,3,1,0,1,0,0,1,1,3.85,1,2.6
10434,3,2,1,1,1,0,1,0,3,1,2.2
10435,3,1,0,0,0,0,1,1,4.5,2,2.8
10436,1,1,0,0,0,0,0,1,2.2,0,1.8
10437,4,1,1,0,0,0,1,0,4.05,2,3.1
10438,4,3,1,1,1,0,2,1,1.75,0,0.7
10439,4,2,1,0,0,0,2,1,2.85,1,2.8
10440,3,1,1,0,0,0,1,0,3.8,1,3.2
10441,1,1,0,0,0,0,0,1,3.75,1,3.5
10442,3,1,0,1,0,0,1,1,3.45,1,1.6
10443,2,1,1,0,0,0,1,1,3.15,1,1.9
10444,2,1,1,0,0,0,0,1,3.4,1,2.2
10445,1,1,1,1,1,0,0,1,4.55,2,2.1
10446,4,1,1,0,0,0,2,1,2.6,0,2.9
10447,2,1,1,0,0,0,1,0,4.65,2,2.7
10448,4,2,1,0,0,0,2,1,4,2,2.9
10449,2,2,0,0,0,0,2,0,1.55,0,1.8
10450,4,1,1,0,0,0,1,0,4,2,5.4
10451,2,1,0,0,0,0,1,1,4.3,2,3.9
10452,2,1,0,0,0,0,0,0,2.85,1,2.6
10453,3,2,1,1,1,0,1,1,2.6,0,2.9
10454,4,1,1,1,1,0,1,1,3.9,1,0.9
10455,3,3,1,1,1,0,2,1,2.75,1,2.4
10456,3,1,1,0,0,0,1,0,2.95,1,1.6
10457,3,1,1,1,1,0,1,1,3.55,1,3.4
10458,1,1,1,0,0,0,0,1,3.25,1,4.3
10459,2,3,1,1,0,0,2,1,4.3,2,2.1
10460,3,1,1,1,0,0,1,0,3.4,1,2.4
10461,3,1,0,1,0,0,1,1,2.75,1,3.3
10462,4,1,1,1,1,0,1,0,3.95,1,1.7
10463,2,1,0,0,0,0,0,0,2.35,0,3.3
10464,3,2,1,0,0,0,1,0,4.15,2,3.8
10465,2,1,1,0,0,0,0,1,2.3,0,2.7
10466,3,3,1,0,1,0,2,1,3.05,1,0.9
10467,4,1,1,1,1,0,1,1,4.7,2,2.9
10468,1,1,0,0,0,0,0,0,3.35,1,2.8
10469,1,1,1,0,0,0,0,0,3.3,1,3.2
10470,3,2,0,0,0,0,1,0,2.2,0,2.8
10471,2,2,1,1,0,0,1,1,2.1,0,4
10472,2,1,1,0,0,0,1,1,2.85,1,0.9
10473,2,1,0,0,0,0,1,0,3.85,1,3
10474,3,1,1,1,1,0,1,1,2.7,0,2
10475,3,1,1,0,0,0,1,1,2.25,0,2.2
10476,2,3,1,1,1,0,2,1,5,2,2
10477,2,1,1,0,0,0,0,0,3.5,1,3
10478,2,1,0,0,0,0,0,1,2.8,1,0.9
10479,1,1,1,0,0,0,0,0,4.4,2,2.7
10480,1,1,1,0,0,0,1,1,4.4,2,2
10481,3,1,1,1,1,0,2,1,3,1,2.2
10482,3,1,1,1,1,0,1,1,3.2,1,2.7
10483,3,1,1,1,0,0,1,1,3.4,1,2.6
10484,4,2,1,0,0,0,2,1,2,0,1.3
10485,4,2,0,1,0,0,1,1,3.45,1,1.9
10486,3,1,1,0,0,0,1,1,3.9,1,2.6
10487,2,2,1,1,1,0,2,1,3.75,1,1
10488,3,2,0,0,0,0,1,1,3.8,1,1.8
10489,2,1,1,0,0,0,1,0,4.4,2,3
10490,4,2,0,0,0,0,1,0,2.75,1,2.5
10491,3,3,1,0,1,0,2,1,3.45,1,2.4
10492,4,2,1,1,1,0,1,0,2.45,0,2.2
10493,1,1,1,0,0,0,0,0,3.9,1,2.7
10494,2,2,1,0,0,0,2,0,2.7,0,2.4
10495,4,1,1,0,1,0,2,1,2.2,0,3.2
10496,2,1,0,0,0,0,1,1,4,2,3.3
10497,1,1,1,0,0,0,0,1,4.3,2,1.9
10498,4,1,1,1,1,0,1,0,3.65,1,3.2
10499,3,2,1,0,0,0,2,0,4.05,2,1.4
10500,4,1,1,1,0,0,1,1,2.9,1,1.7
10501,1,1,0,0,0,0,0,1,4,2,3.3
10502,1,1,1,0,0,0,0,1,3.05,1,3.1
10503,4,2,1,1,1,0,2,1,4.1,2,3
10504,2,1,0,0,0,0,0,0,4.25,2,1.7
10505,2,2,0,0,0,0,3,1,2.75,1,1.3
10506,1,1,1,1,1,0,0,1,3.75,1,1.8
10507,3,1,0,0,0,0,1,1,4.3,2,5.4
10508,2,1,0,0,0,0,0,1,2.35,0,2
10509,2,1,0,0,0,0,0,1,3.25,1,2.6
10510,4,1,1,0,0,0,1,1,4.6,2,2.7
10511,4,2,1,1,1,0,2,1,3.6,1,2.9
10512,4,1,0,0,0,0,1,1,3.75,1,3.2
10513,3,2,1,1,1,0,1,1,3.75,1,2.8
10514,3,1,1,0,0,0,1,1,4.55,2,2.5
10515,2,3,1,0,1,0,2,1,3.3,1,1.9
10516,2,1,1,0,0,0,1,0,2.85,1,2.5
10517,1,1,0,0,0,0,0,1,3.95,1,3.1
10518,2,1,1,0,1,0,2,1,1.9,0,1.6
10519,2,1,1,0,0,0,0,1,4.5,2,3.2
10520,4,2,1,0,0,0,2,1,1.7,0,1
10521,1,1,0,0,0,0,0,1,3,1,3.3
10522,2,1,1,1,1,0,1,1,4.1,2,3.2
10523,3,2,1,1,0,0,1,1,2.8,1,2
10524,1,1,0,0,0,0,0,1,4.25,2,3.4
10525,3,2,1,0,0,0,0,1,4.15,2,2.4
10526,4,1,0,1,1,0,1,1,1.4,0,0.9
10527,2,1,1,1,1,0,1,0,2.25,0,3.3
10528,3,3,1,1,1,0,2,1,4,2,3.6
10529,2,1,0,0,0,0,0,0,2.65,0,1.9
10530,3,1,0,0,0,0,1,0,3.55,1,1.6
10531,3,1,1,1,1,0,1,1,2.35,0,1.9
10532,3,1,0,1,1,0,1,1,4.1,2,2.6
10533,4,1,1,0,0,0,1,0,4.05,2,2.9
10534,3,1,1,0,0,0,1,1,2.95,1,2.3
10535,2,1,0,0,0,0,0,0,2.85,1,2.6
10536,2,1,1,0,1,0,1,0,3.15,1,3.5
10537,1,1,1,1,1,0,2,0,4.25,2,3.3
10538,3,2,1,0,0,0,2,0,2.1,0,2.4
10539,2,1,0,0,0,0,0,1,4.15,2,3.7
10540,3,1,1,1,1,0,2,1,3.3,1,1.6
10541,3,1,1,1,0,0,1,0,3.4,1,2.3
10542,4,2,0,0,0,0,2,1,3.75,1,2.1
10543,2,1,1,0,0,0,0,1,3.1,1,3.2
10544,3,1,1,0,0,0,1,0,2.55,0,1.2
10545,3,2,1,1,1,0,3,1,3.5,1,1.6
10546,2,1,0,0,0,0,1,0,3.45,1,3.7
10547,3,2,1,1,1,0,2,1,4.25,2,1.8
10548,2,1,1,0,0,0,0,1,2.7,0,3.4
10549,2,1,0,0,0,0,0,0,3.45,1,2.3
10550,1,3,1,0,0,0,2,1,3.5,1,3.8
10551,2,1,1,1,0,0,0,1,3.65,1,3
10552,2,1,1,1,1,0,0,0,4.45,2,1.5
10553,2,1,1,0,0,0,1,1,4.6,2,2.7
10554,4,2,1,0,0,0,2,1,3.1,1,1.8
10555,4,2,1,1,1,0,1,1,2.65,0,1.5
10556,2,1,1,0,0,0,1,1,4.15,2,3.6
10557,1,1,1,1,1,0,0,1,3.35,1,2.9
10558,2,1,1,0,0,0,0,1,3.65,1,2.7
10559,3,2,0,0,0,0,2,1,1.95,0,1.2
10560,2,1,1,0,0,0,1,0,3.2,1,3.5
10561,3,1,1,0,0,0,1,0,3.45,1,2
10562,3,1,0,1,1,0,1,0,2.7,0,2
10563,2,1,0,0,0,0,0,1,3.35,1,1.5
10564,3,1,1,1,1,0,3,1,2.9,1,1.6
10565,2,1,1,0,0,0,0,1,4.35,2,3.4
10566,3,1,1,0,0,0,1,0,4.05,2,2.6
10567,3,1,0,0,0,0,1,0,3.2,1,2.4
10568,2,1,1,0,0,0,2,1,2.75,1,2.1
10569,2,1,1,0,0,0,0,0,3.65,1,3.2
10570,2,1,1,0,1,0,0,1,4.9,2,3.1
10571,2,1,0,0,0,0,2,1,2.1,0,1.7
10572,1,1,0,0,0,0,0,0,3.4,1,3.2
10573,4,1,0,1,0,0,1,1,2.2,0,2.3
10574,2,1,0,1,0,0,1,1,3.55,1,3
10575,1,1,0,0,0,0,0,1,3.65,1,1.5
10576,2,1,1,0,0,0,1,0,2.85,1,2.5
10577,4,1,1,1,0,0,1,1,2.55,0,1.6
10578,4,1,1,0,0,0,1,0,3.5,1,2.7
10579,4,2,0,1,1,0,1,1,3.95,1,2.3
10580,2,3,1,0,1,0,2,1,3.25,1,2.5
10581,2,1,1,1,1,0,1,1,3,1,1.4
10582,2,1,0,0,0,0,0,1,3.25,1,4.4
10583,3,1,1,0,0,0,1,1,4,2,3.4
10584,3,3,1,1,0,0,2,1,4.65,2,3.4
10585,3,1,1,1,1,0,1,1,3,1,2.7
10586,3,2,1,0,1,0,3,0,2.3,0,1.6
10587,2,1,1,0,0,0,1,1,3.05,1,3.8
10588,4,2,1,1,1,0,2,0,4,2,2.6
10589,4,1,0,0,0,0,1,0,4.1,2,3
10590,4,2,1,0,0,0,1,1,3.65,1,1.1
10591,4,3,0,1,0,0,2,1,2.3,0,2.1
10592,2,1,1,0,1,0,0,0,4.15,2,2.9
10593,3,1,1,1,0,0,1,0,2.65,0,2.2
10594,3,1,0,0,0,0,1,0,3.8,1,2.6
10595,1,1,0,0,0,0,0,0,2.75,1,2.8
10596,1,1,1,0,0,0,0,0,3.65,1,3.6
10597,3,1,1,0,0,0,0,0,3.55,1,3
10598,3,1,1,1,1,0,1,1,4.5,2,3.5
10599,3,3,1,1,1,0,2,1,3.35,1,0.8
10600,3,1,0,0,0,0,0,0,3.75,1,4
10601,4,2,1,0,1,0,3,1,2.75,1,0.6
10602,2,1,0,0,0,0,0,1,2.4,0,3
10603,2,1,0,0,0,0,1,0,4,2,2.7
10604,2,1,1,0,0,0,1,1,4.25,2,2.6
10605,2,2,0,0,0,0,1,1,2.7,0,1.5
10606,4,1,1,1,1,0,1,1,4.7,2,3.6
10607,2,1,1,0,0,0,1,1,4.8,2,3.3
10608,3,1,0,0,0,0,1,1,2.5,0,2
10609,3,3,0,0,0,0,1,1,2.65,0,3.6
10610,3,3,1,0,0,0,2,1,3.35,1,2.1
10611,3,1,1,0,0,0,1,0,2.8,1,3
10612,3,2,1,0,0,0,1,0,4.2,2,3.9
10613,3,3,1,0,0,0,1,0,3.25,1,2
10614,2,1,1,1,1,0,1,0,1.5,0,2.1
10615,1,1,1,0,0,0,0,1,3.2,1,3.4
10616,4,1,0,1,1,0,1,0,3.85,1,2
10617,3,2,0,0,0,0,2,0,2.6,0,3.4
10618,4,1,1,0,0,0,1,1,4.35,2,3.6
10619,2,1,0,0,0,0,0,0,2.8,1,2.8
10620,2,1,1,1,1,0,1,0,3,1,2.4
10621,3,1,1,1,1,0,1,1,3.45,1,3
10622,2,1,0,0,0,0,0,1,4.15,2,3.1
10623,3,1,1,0,1,0,1,0,3.5,1,3.5
10624,2,2,1,0,0,0,2,1,4.05,2,1.9
10625,3,2,1,0,0,0,1,1,3.15,1,3
10626,2,1,1,0,0,0,0,1,3.5,1,3
10627,2,1,1,0,0,0,0,0,3.75,1,2.6
10628,4,2,1,1,1,0,2,1,2.55,0,2.8
10629,2,1,1,0,1,0,0,0,4.55,2,2.9
10630,3,2,0,0,0,0,1,1,2.9,1,2.3
10631,2,1,0,0,0,0,1,1,2.85,1,3.1
10632,2,1,1,0,0,0,0,1,3.45,1,2.6
10633,1,1,1,0,1,0,0,1,3.85,1,3.4
10634,2,1,0,0,0,0,0,1,4.25,2,3
10635,3,1,1,0,0,0,1,0,4.2,2,3.5
10636,3,1,1,1,1,0,0,0,2.95,1,2.7
10637,3,1,1,1,1,0,1,1,2.15,0,0.6
10638,3,2,1,0,0,0,3,1,3.6,1,1.8
10639,2,1,1,1,1,0,1,1,4.45,2,1.5
10640,3,1,1,0,0,0,1,0,4.4,2,1.7
10641,2,3,1,0,0,0,2,1,2.3,0,2
10642,4,1,0,0,0,0,1,1,4.05,2,4.4
10643,2,3,0,0,0,0,2,0,3.05,1,4.1
10644,2,3,0,0,0,0,2,1,1.9,0,1.6
10645,3,2,1,1,1,0,2,0,3.05,1,3.6
10646,4,2,1,0,0,0,1,1,2.15,0,1.7
10647,2,2,0,0,0,0,2,1,1.7,0,2.3
10648,2,1,0,0,0,0,0,1,2.85,1,3.3
10649,2,1,1,0,1,0,1,1,3.45,1,4.5
10650,2,1,0,0,0,0,0,1,3.6,1,1.8
10651,3,1,1,0,1,0,1,1,3.8,1,0.9
10652,2,2,1,0,0,0,2,1,2.45,0,2.8
10653,3,1,0,0,0,0,1,1,2.45,0,0.6
10654,3,1,0,0,0,0,1,0,2.8,1,2.4
10655,1,1,1,0,0,0,0,1,4.3,2,3.6
10656,3,1,1,1,1,0,1,1,2.1,0,1.8
10657,2,1,0,0,0,0,0,1,4.45,2,1.6
10658,2,1,1,0,0,0,0,0,3.65,1,2.6
10659,2,1,1,0,0,0,1,0,2.8,1,0.9
10660,2,1,0,1,0,0,0,1,4.5,2,2.9
10661,4,1,0,0,0,0,1,0,2.55,0,1.1
10662,2,1,1,1,1,0,0,1,3.65,1,2.5
10663,3,1,0,0,0,0,1,1,3.2,1,2.5
10664,3,2,1,0,0,0,2,1,3,1,2.8
10665,2,2,1,0,0,0,2,1,2.1,0,2.4
10666,2,1,1,0,0,0,0,1,2.4,0,2.5
10667,2,1,1,1,0,0,0,1,4.55,2,3.9
10668,2,1,0,0,0,0,0,1,2.15,0,3.1
10669,2,3,1,0,0,0,2,1,3.2,1,3.3
10670,4,2,1,1,1,0,2,1,3.4,1,3.1
10671,2,1,0,0,0,0,0,0,2.35,0,2.4
10672,2,1,0,0,0,0,0,0,4.5,2,2.3
10673,4,1,0,0,0,0,1,0,4.65,2,2.8
10674,4,1,1,1,1,0,1,1,4.15,2,2.9
10675,2,1,1,0,1,0,0,0,4.45,2,2.1
10676,2,1,1,0,1,0,0,0,4.35,2,2.9
10677,2,1,0,1,0,0,1,0,3.2,1,3.3
10678,2,1,0,0,0,0,0,1,3.6,1,3.2
10679,2,2,1,0,0,0,2,1,2.95,1,2.5
10680,4,3,1,1,1,0,2,1,3.9,1,2.4
10681,2,2,1,0,0,0,2,1,3.25,1,1.1
10682,3,2,0,1,1,0,1,1,4.3,2,3
10683,2,1,0,0,0,0,0,0,3.05,1,2.9
10684,4,2,1,1,1,0,2,0,3.3,1,0.9
10685,2,1,1,1,1,0,0,1,3.6,1,3.8
10686,2,1,1,0,0,0,0,1,3.75,1,3.8
10687,2,1,0,0,0,0,1,0,4.35,2,2.1
10688,1,1,0,0,0,0,0,1,3.2,1,3
10689,3,1,1,0,0,0,2,1,3.7,1,1.5
10690,4,1,1,0,0,0,1,0,4.6,2,2.9
10691,3,1,1,0,1,0,1,1,3.85,1,1.6
10692,2,2,1,0,1,0,2,1,2.25,0,2.9
10693,1,1,1,0,0,0,0,1,4.15,2,3.5
10694,3,2,1,0,0,0,1,1,3.2,1,2.9
10695,1,1,1,0,0,0,0,0,2.8,1,2.2
10696,2,1,0,0,0,0,1,1,3.25,1,2.3
10697,2,1,1,0,0,0,1,0,1.8,0,1.4
10698,3,1,1,0,0,0,1,1,4.85,2,1.9
10699,1,1,1,0,0,0,0,1,4.55,2,3.6
10700,4,1,0,0,0,0,0,0,2.8,1,1.9
10701,2,2,1,0,1,0,3,1,3.5,1,2.6
10702,4,1,1,1,0,0,1,1,2.8,1,3.8
10703,1,2,1,1,1,0,1,1,2.6,0,1.3
10704,1,1,0,1,1,0,0,0,4.3,2,1.9
10705,3,3,0,1,1,0,2,1,3.25,1,1.7
10706,4,1,0,0,0,0,1,1,4.05,2,3.4
10707,1,1,1,0,0,0,1,0,2.8,1,2.7
10708,2,1,1,0,0,0,0,1,4.45,2,3.8
10709,2,2,1,0,1,0,2,1,2.15,0,2.1
10710,1,1,1,1,1,0,0,1,2.3,0,0.6
10711,2,3,1,1,0,0,1,0,2.5,0,2.9
10712,3,1,0,0,0,0,1,0,3.5,1,2.3
10713,1,1,1,0,0,0,0,0,4.65,2,3.1
10714,4,2,1,1,1,0,1,1,3.1,1,3
10715,4,2,1,0,0,0,2,1,2.5,0,4.3
10716,2,1,1,0,0,0,1,1,3.65,1,1.7
10717,3,2,1,0,1,0,2,1,1.5,0,2.2
10718,2,1,1,0,0,0,0,1,3.8,1,3.5
10719,3,1,1,0,0,0,1,1,2.9,1,2.4
10720,3,1,1,1,1,0,1,0,3.25,1,2.6
10721,3,1,1,1,1,0,1,1,3.85,1,2.2
10722,3,2,0,1,0,0,3,0,2.35,0,2.9
10723,3,2,0,0,0,0,2,1,2.7,0,2.2
10724,1,1,1,0,0,0,0,1,3.1,1,2.2
10725,4,1,1,1,1,0,1,0,4.3,2,2.8
10726,1,1,1,1,1,0,0,1,2.95,1,3.2
10727,4,1,0,1,1,0,1,0,2.6,0,1.9
10728,1,1,0,0,0,0,0,1,2.5,0,3.4
10729,1,1,0,0,0,0,0,1,2.7,0,2.2
10730,1,1,1,0,0,0,0,0,4.05,2,3.9
10731,2,1,1,0,0,0,2,1,3.65,1,2.4
10732,4,1,0,0,1,0,1,1,4.4,2,1.2
10733,4,1,0,0,0,0,1,0,3.35,1,1.9
10734,2,1,0,0,0,0,0,1,3.8,1,4.1
10735,2,1,1,1,1,0,1,0,3.1,1,3.2
10736,2,1,0,1,0,0,1,1,3.8,1,2.6
10737,3,2,1,1,0,0,2,0,2.95,1,2
10738,3,2,0,0,0,0,1,1,2.4,0,1.6
10739,3,1,1,0,0,0,0,1,4.1,2,2.8
10740,1,1,0,1,1,0,1,1,3.55,1,2.3
10741,3,1,1,1,1,0,1,1,2.85,1,2.2
10742,2,1,1,0,0,0,0,1,3.65,1,2.5
10743,4,2,1,1,1,0,2,1,2.1,0,3
10744,4,2,1,1,1,0,1,1,3.7,1,2.2
10745,2,1,0,0,0,0,0,1,3.05,1,2.9
10746,2,3,1,0,0,0,2,0,1.6,0,0.2
10747,4,1,1,0,0,0,1,1,2.1,0,3.1
10748,2,2,1,1,0,0,1,0,3.5,1,3
10749,3,3,1,0,0,0,3,1,3.4,1,3.1
10750,3,2,1,0,1,0,1,1,3.7,1,1.7
10751,2,1,1,0,0,0,0,1,3.7,1,1.9
10752,1,1,0,0,0,0,1,1,4.05,2,2.8
10753,3,1,0,0,0,0,1,1,2.9,1,3.5
10754,3,2,1,1,1,0,2,1,4.05,2,0.9
10755,3,1,1,0,0,0,1,1,2.65,0,1.7
10756,2,1,1,0,0,0,0,1,2.45,0,3.6
10757,4,2,1,0,0,0,1,0,4.05,2,0.9
10758,2,1,1,1,1,0,0,1,4.85,2,1.9
10759,1,3,1,0,0,0,2,1,4.65,2,2
10760,1,1,1,0,0,0,0,0,3.25,1,2.5
10761,3,1,1,0,0,0,1,1,2.8,1,1.5
10762,2,1,1,1,0,0,1,1,4.2,2,2
10763,2,1,0,0,0,0,0,0,4.25,2,3.2
10764,3,1,1,1,1,0,1,0,3.85,1,2.3
10765,3,1,0,0,0,0,1,0,3.5,1,2.6
10766,1,1,1,0,0,0,0,1,2.1,0,2.2
10767,3,1,0,1,0,0,1,0,4.45,2,2.7
10768,2,3,1,0,0,0,1,1,3.7,1,4.3
10769,2,1,1,0,0,0,0,0,2.65,0,2.7
10770,4,1,0,0,0,0,1,0,4.85,2,0.9
10771,3,2,1,1,0,0,2,1,4.1,2,2.4
10772,2,1,0,0,0,0,0,1,3,1,2.3
10773,3,3,1,1,1,0,1,1,3,1,1.9
10774,2,1,1,0,0,0,0,1,4.6,2,2.5
10775,2,1,1,0,0,0,1,0,3.9,1,2.3
10776,3,1,0,1,0,0,2,0,2.95,1,1.4
10777,4,2,1,0,0,0,2,1,2.7,0,1.2
10778,2,1,1,1,0,0,1,1,2.55,0,1.8
10779,2,1,1,1,1,0,0,0,3.65,1,1.7
10780,3,2,0,0,0,0,3,1,2.25,0,2.4
10781,3,2,1,0,0,0,1,0,3.7,1,1.9
10782,2,1,1,1,1,0,0,1,2.5,0,2.2
10783,2,1,0,1,1,0,0,0,3.15,1,2.5
10784,3,1,1,0,0,0,1,1,3.95,1,3
10785,2,1,1,1,1,0,1,1,3.6,1,3.1
10786,3,3,0,1,1,0,1,1,2.8,1,1.2
10787,2,2,0,1,1,0,2,1,2.05,0,1
10788,2,1,0,0,0,0,0,0,4.25,2,3.5
10789,4,1,1,1,0,0,1,1,3.3,1,1.8
10790,2,1,0,0,0,0,1,0,2.25,0,3.3
10791,3,2,1,0,0,0,2,1,2.05,0,1.7
10792,2,1,1,0,0,0,0,0,3.8,1,2.1
10793,2,1,1,0,0,0,0,0,3.3,1,3.6
10794,2,3,0,0,0,0,2,1,2.5,0,1.4
10795,2,2,0,0,0,0,1,1,3.4,1,3.3
10796,3,2,1,0,0,0,1,1,3.5,1,1.8
10797,2,1,0,1,0,0,0,0,3.15,1,2.5
10798,3,1,0,0,0,0,0,0,2.75,1,3.3
10799,3,2,1,0,0,0,2,1,2.5,0,1.7
10800,2,1,1,1,1,0,1,0,3.25,1,2.9
10801,3,1,1,0,0,0,1,0,3.5,1,2.5
10802,3,1,0,0,0,0,1,1,3.15,1,2.2
10803,4,1,1,1,1,0,1,1,4.4,2,1.7
10804,3,2,1,0,0,0,3,1,4.45,2,2.9
10805,2,1,1,1,1,0,0,1,2.8,1,1.2
10806,2,1,1,0,0,0,1,1,4.1,2,2.6
