,QaA,QbA,QcA,QdA,QeA,QfA,QgA,QhA,QiA,QjA,QkA,QlA,QmA,QnA,QoA,QpA,QqA,QrA,QsA,QtA,education,married,wr_01,wr_02,wr_03,wr_04,wr_05,wr_06,wr_07,wr_08,wr_09,wr_10,wr_11,wr_12,wr_13,QaE_new,QbE_new,QcE_new,QdE_new,QeE_new,QfE_new,QgE_new,QhE_new,QiE_new,QjE_new,QkE_new,QlE_new,QmE_new,QnE_new,QoE_new,QpE_new,QqE_new,QrE_new,QsE_new,QtE_new,wr_new,age_10s,age4,race_white,QtotalE,Mach_score,mach_per,Asian,Black,Other,White,tp_score
8365,5,1,2,4,5,4,4,2,3,2,2,5,4,4,2,3,4,2,4,2,4,3,1,1,0,0,1,1,1,1,0,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,0,2,1,1,3.2,1,0,0,0,1,1.0
8366,4,4,5,5,2,4,5,2,3,5,1,4,5,5,5,4,2,2,4,5,2,2,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,2,2,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,1,1,1,3.8,1,0,0,0,1,3.2
8367,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,5,3,4,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,2,2,1,1,1,0,2,2,1,2,1,1,1,1,0,1,1,2,1,0,0,1,1,1,4.6,2,0,0,0,1,2.9
8368,5,2,1,5,5,5,2,1,5,4,1,5,1,5,4,2,3,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1,2,1,2,1,1,2,1,1,1,1,1,0,1,1,1,3.3,1,0,0,0,1,2.3
8369,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,4,4,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,4.65,2,0,0,0,1,1.6
8370,5,2,5,4,4,4,5,4,4,3,1,5,2,4,5,2,4,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,3.55,1,0,0,1,0,1.7
8371,5,1,5,4,2,4,5,5,4,5,3,5,5,2,1,4,3,2,2,5,2,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,0,1,1,1,2,1,2,2,2,1,2,2,2,0,1,1,0,1,1,1,3.6,1,0,0,0,1,3.5
8372,3,1,4,5,2,5,5,4,4,4,4,5,4,3,3,3,4,5,4,1,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,2,1,1,3.65,1,0,0,0,1,2.7
8373,3,1,4,4,3,2,3,1,2,4,1,4,2,2,4,2,3,4,1,2,3,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,2.6,0,0,0,0,1,2.7
8374,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,1,1,2,0,1,2,1,0,2,0,1,0,0,1,1,4.8,2,0,0,0,1,2.9
8375,4,4,2,5,3,2,5,2,1,2,3,5,4,4,1,2,3,5,3,3,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,2,1,1,1,1,1,2,2,1,2,1,1,2,1,0,1,1,1,2,0,0,0,0,1,3.15,1,0,0,1,0,2.3
8376,5,4,5,5,5,5,4,4,4,4,1,1,2,4,2,2,4,4,3,4,4,2,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,0,3,1,1,3.6,1,0,0,0,1,2.5
8377,2,4,1,3,2,5,3,1,1,1,1,4,3,1,1,2,1,2,1,1,2,2,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,0,0,3,1,1,2.0,0,0,0,0,1,3.0
8378,2,4,4,4,3,5,1,5,5,4,3,5,5,5,5,4,2,4,5,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4.0,2,1,0,0,0,2.4
8379,5,5,5,5,5,5,5,5,2,5,3,5,5,5,4,4,2,5,5,4,3,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,0,0,2,1,1,4.45,2,0,0,0,1,3.1
8380,3,1,3,4,4,2,1,1,2,4,1,4,5,2,4,4,1,2,3,2,2,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,2,2,1,1,1,2,1,2,1,1,1,0,0,2,1,1,0,0,0,1,1,2.65,0,0,0,0,1,2.6
8381,4,1,4,4,5,1,4,1,1,2,1,1,4,1,2,2,1,2,1,1,2,3,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,2,1,1,2.15,0,0,0,0,1,2.0
8382,3,4,3,4,4,4,4,1,4,4,2,5,4,3,5,4,2,2,4,2,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,3.4,1,0,0,1,0,2.0
8383,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,4,4,4,3,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,2,2,0,0,1,0,2,1,1,2,0,0,2,0,1,4.6,2,0,0,1,0,3.3
8384,5,4,5,5,5,5,4,5,5,4,2,2,4,4,5,4,4,3,5,5,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4.25,2,0,0,0,1,3.5
8385,4,5,4,5,5,5,5,1,5,1,4,5,4,4,5,5,2,5,5,5,4,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.2,2,0,0,0,1,3.5
8386,4,2,4,4,3,4,4,1,2,3,2,3,2,4,2,1,3,4,1,4,2,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2.85,1,0,0,1,0,2.1
8387,5,4,5,5,4,5,5,4,4,1,3,5,4,4,4,5,3,4,4,5,4,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,4.15,2,0,0,0,1,2.7
8388,5,1,4,5,5,5,4,3,2,5,1,5,4,4,1,2,2,5,5,2,3,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,2,1,1,1,0,2,2,1,1,1,1,1,2,1,2,2,2,1,2,0,0,1,1,1,3.5,1,0,0,0,1,1.9
8389,4,2,2,3,2,4,1,3,1,2,2,3,2,2,2,3,3,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,1,2.35,0,0,0,0,1,2.8
8390,5,3,3,5,1,3,4,5,3,5,2,3,5,4,5,1,5,5,4,4,3,1,0,0,0,0,1,0,1,1,0,1,0,1,0,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,0,0,1,1,1,3.75,1,0,0,0,1,2.4
8391,2,3,4,5,4,4,5,4,4,1,3,4,3,4,4,4,2,4,4,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2,0,2,1,1,1,0,2,0,2,1,0,2,1,0,1,0,0,0,1,1,3.55,1,0,0,0,1,1.8
8392,4,5,5,5,4,5,5,4,5,3,3,5,4,5,5,2,5,4,5,4,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,2,0,2,0,1,2,0,0,2,2,1,0,2,0,0,0,1,1,4.35,2,0,0,0,1,3.3
8393,4,2,1,4,1,1,2,4,2,4,1,3,4,1,5,4,1,1,1,4,4,2,0,1,0,0,1,0,1,1,0,1,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,1,2.5,0,0,0,1,0,1.2
8394,2,1,4,4,5,1,2,4,1,1,1,5,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,0,2,1,0,2,2,1,2,1,0,3,1,1,2.0,0,0,0,0,1,1.2
8395,4,3,5,4,5,5,4,4,4,5,2,5,5,4,1,4,2,3,4,4,3,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,2,1,1,1,0,1,2,2,1,1,1,0,1,0,1,1,1,3.85,1,0,0,0,1,2.1
8396,5,2,2,5,1,5,5,2,5,5,1,5,5,5,4,4,2,5,4,4,4,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2,1,1,1,1,2,2,1,2,1,1,0,1,1,1,3.8,1,0,0,0,1,2.8
8397,1,5,4,4,3,3,2,3,1,4,4,5,4,4,3,2,2,3,4,5,3,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,0,0,2,1,1,3.3,1,0,0,0,1,1.8
8398,3,1,5,5,3,4,4,1,2,2,1,5,5,4,2,2,3,2,4,3,3,3,0,1,0,1,1,0,1,1,0,1,0,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,0,0,2,1,1,3.05,1,0,0,0,1,2.7
8399,5,1,5,5,5,5,5,1,5,5,5,5,5,4,2,3,5,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,2,0,1,2,1,2,1,2,1,1,1,1,1,0,2,0,1,4.1,2,0,0,1,0,1.8
8400,4,3,5,2,5,1,3,1,3,5,3,5,4,4,1,1,3,4,5,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,0,1,2,0,1,0,1,0,2,2,1,1,2,2,2,2,1,0,1,1,1,3.2,1,0,0,0,1,2.0
8401,5,5,5,5,5,4,4,1,4,2,1,5,2,3,4,5,4,5,4,2,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3.75,1,1,0,0,0,1.2
8402,1,3,2,5,5,3,1,1,1,2,2,5,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,2,0,1,1,1,0,1,0,2,2,1,1,0,1,1,1,2.05,0,0,0,0,1,1.4
8403,5,5,5,5,5,5,5,3,4,4,3,5,4,5,5,5,4,5,5,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,0,2,1,1,4.45,2,0,0,0,1,2.8
8404,5,2,4,5,5,5,5,1,3,4,1,5,4,5,5,4,3,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,1,1,3.7,1,0,0,0,1,2.2
8405,5,5,5,5,5,5,4,3,5,5,2,5,5,5,5,5,5,2,5,5,2,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,4.55,2,0,0,0,1,2.2
8406,2,2,2,3,1,4,4,1,4,2,1,5,2,4,2,2,2,4,2,2,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,0,1,1,0,2,0,1,2.55,0,0,0,1,0,2.3
8407,3,5,5,5,5,4,3,3,1,5,4,5,5,3,5,5,3,2,5,5,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,4.05,2,0,0,0,1,3.1
8408,5,5,4,5,5,5,4,2,5,5,4,5,5,3,4,5,4,4,4,4,3,3,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,2,2,1,1,1,0,2,1,0,1,2,1,0,1,0,1,1,1,4.35,2,0,0,0,1,1.4
8409,4,3,3,5,2,5,5,2,3,5,3,5,5,4,4,4,1,3,4,5,4,2,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,1,0,2,1,1,1,1,1,1,1,2,0,1,0,1,1,1,3.75,1,0,0,0,1,2.8
8410,5,5,4,5,5,5,5,1,4,5,1,4,5,2,4,4,4,3,4,5,3,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,0,2,1,0,1,1,1,1,1,0,1,1,0,1,1,1,4.0,2,0,0,0,1,2.3
8411,5,3,2,4,4,4,5,1,2,4,4,5,3,4,3,5,2,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,0,1,1,1,3.6,1,0,0,0,1,1.9
8412,3,1,3,4,4,4,3,4,1,4,2,4,4,2,2,4,3,2,3,2,4,2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,1,2,2,1,0,0,2,1,1,2.95,1,0,0,0,1,0.6
8413,4,1,1,5,5,3,3,3,1,1,1,5,5,3,3,4,4,2,2,4,2,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,3.0,1,0,0,0,1,2.1
8414,5,2,5,5,2,4,4,1,3,4,3,5,5,4,3,2,5,4,4,4,4,2,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,1,1,3.7,1,0,0,0,1,2.5
8415,3,5,5,4,3,5,4,3,3,4,2,5,5,5,3,4,4,5,4,4,2,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,1,1,4.0,2,0,0,0,1,2.7
8416,5,1,5,5,5,5,5,1,1,1,1,5,5,1,1,1,1,5,1,1,3,3,1,1,1,1,1,0,1,1,0,1,0,1,1,2,1,1,1,2,1,0,2,2,2,1,1,1,2,1,1,1,1,2,2,0,0,3,1,1,2.8,1,0,0,0,1,0.1
8417,4,2,5,3,5,4,1,1,4,2,1,5,4,1,4,1,1,4,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,2.85,1,0,0,0,1,3.9
8418,4,5,5,5,4,5,5,3,5,4,4,5,4,5,4,5,5,5,5,5,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,2,1,0,0,1,1,1,2,1,1,1,1,0,0,1,1,0,0,0,1,1,4.6,2,0,0,0,1,2.6
8419,5,5,4,4,3,5,5,5,4,5,1,3,4,5,5,2,5,4,4,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,3.95,1,1,0,0,0,1.5
8420,5,2,4,4,1,5,3,1,4,3,1,1,1,5,5,1,4,3,3,5,3,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,0,1,1,0,0,1,0,1,3.05,1,1,0,0,0,3.0
8421,5,4,5,3,5,5,4,1,1,5,1,1,3,4,4,4,1,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,2,1,2,2,1,1,0,1,1,0,1,1,2,2,2,2,1,1,1,1,0,0,1,1,3.2,1,0,0,0,1,3.7
8422,4,2,4,3,2,3,2,1,4,2,1,1,3,1,1,1,3,2,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,2,1,2,0,1,1,2,1,0,1,1,1,1,1,2,1,1,1,0,0,0,0,1,2.4,0,0,0,1,0,3.2
8423,2,1,1,4,2,4,3,1,1,3,1,5,1,4,2,4,2,4,2,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,0,2,1,1,2.4,0,0,0,0,1,2.2
8424,2,1,4,5,5,5,4,1,1,1,1,5,4,1,1,1,2,1,2,2,3,2,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,2,1,1,0,2,1,1,2.45,0,0,0,0,1,2.2
8425,2,1,1,4,3,4,1,1,1,2,1,4,4,4,5,2,1,4,3,1,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,1,0,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,0,0,0,1,1,2.45,0,0,0,0,1,1.7
8426,3,4,5,3,4,4,1,1,5,4,3,4,4,4,5,4,2,2,5,5,3,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,2,0,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,3.6,1,1,0,0,0,1.8
8427,5,1,1,4,1,4,4,1,2,2,1,4,2,1,1,1,3,2,3,1,3,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,1,1,1,2,2,2,2,2,1,1,0,2,2,1,2,1,2,2,1,0,0,1,0,1,2.2,0,0,0,1,0,2.7
8428,2,5,5,5,4,4,2,2,3,5,1,4,4,4,5,4,4,2,4,4,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,2,0,2,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,3.65,1,0,0,1,0,3.2
8429,3,4,5,5,4,4,3,2,3,4,2,5,4,3,3,2,3,2,4,4,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,0,0,0,0,1,3.45,1,0,0,1,0,3.5
8430,2,1,2,2,2,2,2,1,1,2,1,5,2,3,2,1,1,3,3,2,2,2,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,2,1,2,1,2,2,1,1,2,1,2,2,0,0,0,1,0,1,2.0,0,0,0,1,0,2.9
8431,5,4,4,5,4,5,4,3,4,4,4,5,4,4,4,4,4,4,5,4,2,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,4.2,2,0,0,0,1,3.7
8432,4,4,5,5,5,5,1,3,3,5,4,5,5,5,5,4,5,2,4,5,3,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,4.2,2,0,0,0,1,1.7
8433,4,1,5,5,5,5,5,5,5,5,2,5,4,5,1,2,3,5,5,2,1,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,2,1,0,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,0,0,1,1,1,3.95,1,0,0,0,1,1.5
8434,5,2,1,5,1,1,2,1,1,1,1,5,4,4,2,1,5,5,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,1,2,2,0,2,2,2,1,2,1,2,2,1,2,2,2,1,1,0,2,0,1,2.45,0,0,0,1,0,0.9
8435,5,2,4,5,5,4,3,1,4,4,1,5,5,4,5,1,1,2,5,4,4,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,3.5,1,0,0,0,1,3.1
8436,3,1,4,5,3,4,4,1,4,2,2,5,4,2,4,1,2,1,4,4,4,2,1,1,0,0,1,1,1,1,1,1,0,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,2,1,1,3.0,1,0,0,0,1,3.0
8437,3,3,2,4,3,3,2,4,5,5,2,4,4,1,4,1,2,2,3,2,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2.95,1,0,0,1,0,2.5
8438,5,1,5,5,5,5,5,3,5,4,5,3,5,5,5,5,4,5,5,5,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4.5,2,1,0,0,0,2.9
8439,5,1,5,1,4,4,4,3,4,5,1,5,5,1,5,5,3,1,5,5,2,3,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,0,2,1,1,0,0,1,0,1,3.6,1,0,1,0,0,2.7
8440,4,1,5,4,3,4,5,3,3,5,4,5,5,5,4,4,4,4,5,2,3,1,0,1,0,1,1,0,1,1,0,1,0,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,3.95,1,0,0,1,0,3.8
8441,3,1,2,4,4,4,4,2,1,2,1,4,1,2,4,1,3,1,2,1,3,3,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,0,0,2,1,1,2.35,0,0,0,0,1,1.7
8442,5,3,3,5,5,4,4,1,1,4,3,5,4,4,4,5,3,5,5,1,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,2,1,0,2,2,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1,1,3.7,1,0,0,0,1,3.3
8443,3,5,5,2,5,5,2,1,1,3,1,5,5,1,5,2,4,1,4,3,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,3.15,1,0,0,0,1,1.4
8444,3,4,4,4,4,5,4,3,2,2,4,5,5,5,3,2,5,4,5,5,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,0,0,0,0,1,3.9,1,0,0,1,0,3.1
8445,5,5,5,5,5,5,5,3,4,5,4,5,5,5,5,4,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,4.65,2,0,0,0,1,2.2
8446,1,1,2,2,4,1,2,1,2,2,1,3,1,1,1,1,1,3,3,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1.7,0,0,0,0,1,1.1
8447,5,1,1,1,5,5,1,1,5,5,1,5,5,5,1,5,1,5,5,5,2,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,2,1,1,0,1,2,1,2,1,2,1,1,1,1,2,0,0,2,1,1,3.4,1,0,0,0,1,1.4
8448,5,1,1,4,2,4,2,3,3,4,1,2,1,2,3,3,5,2,3,3,4,1,1,1,0,0,1,0,1,1,0,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,2.7,0,0,0,0,1,2.5
8449,4,5,4,5,5,5,5,1,4,2,2,4,4,5,5,3,3,3,3,5,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,1,1,1,3.85,1,0,0,0,1,2.6
8450,3,4,5,4,3,3,1,2,3,5,1,5,4,1,5,2,2,1,4,4,4,1,0,1,0,1,1,0,1,1,0,1,0,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,0,0,1,0,1,3.1,1,0,0,1,0,1.3
8451,5,4,2,5,5,4,1,1,2,3,2,5,3,2,1,2,3,4,3,1,2,3,1,1,0,1,1,0,1,0,0,1,0,1,1,2,1,1,0,1,1,1,1,2,2,1,1,1,1,1,2,0,0,2,2,0,0,1,0,1,2.9,1,0,1,0,0,1.9
8452,1,1,1,4,3,4,1,1,1,1,1,3,1,2,1,2,1,1,1,1,4,3,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,0,3,1,1,1.6,0,0,0,0,1,0.9
8453,4,4,4,3,5,5,3,4,4,4,5,5,5,4,5,4,5,4,4,5,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,2,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,1,1,4.3,2,0,0,0,1,2.5
8454,3,3,5,4,5,4,2,4,3,1,1,5,3,4,3,4,2,4,2,3,4,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,0,2,1,1,3.25,1,0,0,0,1,1.6
8455,3,2,4,4,2,2,2,3,2,3,1,5,4,2,3,3,2,2,1,4,3,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,2,1,0,2,2,1,2,2,2,1,1,1,2,0,1,1,0,1,1,1,2.7,0,0,0,0,1,2.2
8456,5,3,4,5,5,5,4,3,4,4,3,5,4,5,5,5,4,4,1,5,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,1,1,4.15,2,0,0,0,1,2.9
8457,4,2,5,5,2,5,4,1,3,4,4,5,5,5,4,5,4,4,3,2,4,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,2,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,3.8,1,0,0,0,1,2.8
8458,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,2,1,1,2,0,0,1,1,0,0,1,0,1,1,1,4.8,2,0,0,0,1,2.5
8459,5,2,1,4,3,3,1,2,1,3,3,5,1,3,1,1,4,1,1,2,2,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,1,2.35,0,0,0,0,1,1.9
8460,5,2,5,5,5,4,5,1,5,4,3,5,4,5,5,4,5,4,5,5,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,4.3,2,0,0,0,1,2.3
8461,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,2,5,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,2,0,1,1,1,1,2,0,1,2,0,1,1,1,0,1,2,0,0,0,1,0,1,4.65,2,0,0,1,0,2.3
